strategy_id,symbol,exchange,instrument_id,position_type,open_datetime,close_datetime,entry_price,exit_price,quantity,realized_pnl,fees,duration_seconds,return_pct,order_ids
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-03-25 15:00:00+00:00,2024-03-27 14:00:00+00:00,3584.48,3562.1,0.0,-321.61588758,36.42754758,169200.0,-0.6243583448645285,"BINANCE-1-617,BINANCE-1-618"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-04-02 03:00:00+00:00,2024-04-02 14:00:00+00:00,3367.81,3294.81,0.0,950.57687628,36.01812372,39600.0,2.167580712688666,"BINANCE-1-619,BINANCE-1-620"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-04-04 19:00:00+00:00,2024-04-07 23:00:00+00:00,3367.84,3455.99,0.0,-1241.050889,37.274489,273600.0,-2.6174046272982032,"BINANCE-1-621,BINANCE-1-622"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-04-08 00:00:00+00:00,2024-04-08 04:00:00+00:00,3431.02,3421.31,0.0,-164.65112477,36.246084769999996,14400.0,-0.28300621972474627,"BINANCE-1-623,BINANCE-1-624"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-04-08 14:00:00+00:00,2024-04-08 18:00:00+00:00,3648.4,3694.32,0.0,-606.46303334,36.45807334,14400.0,-1.2586339217191211,"BINANCE-1-625,BINANCE-1-626"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-04-10 13:00:00+00:00,2024-04-10 15:00:00+00:00,3464.0,3481.08,0.0,-257.87640355,36.07552355,7200.0,-0.4930715935334895,"BINANCE-1-627,BINANCE-1-628"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-04-18 13:00:00+00:00,2024-04-18 15:00:00+00:00,3047.72,3066.99,0.0,-319.61438071,35.998520709999994,7200.0,-0.6322759308597936,"BINANCE-1-629,BINANCE-1-630"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-04-27 01:00:00+00:00,2024-04-27 14:00:00+00:00,3092.7,3149.0,0.0,-849.72961936,36.082019360000004,46800.0,-1.8204158178937613,"BINANCE-1-631,BINANCE-1-632"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-05-01 20:00:00+00:00,2024-05-06 11:00:00+00:00,2939.39,3147.89,0.0,3103.54629036,36.67220964,399600.0,7.093308475568061,"BINANCE-1-633,BINANCE-1-634"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-05-08 21:00:00+00:00,2024-05-09 01:00:00+00:00,2970.78,2996.35,0.0,-431.2344421,36.8171921,14400.0,-0.8607167141289285,"BINANCE-1-635,BINANCE-1-636"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-05-09 14:00:00+00:00,2024-05-09 16:00:00+00:00,2985.95,2993.3,0.0,-148.7947258,36.5308258,7200.0,-0.24615281568680647,"BINANCE-1-637,BINANCE-1-638"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-05-13 09:00:00+00:00,2024-05-13 19:00:00+00:00,2984.67,2955.69,0.0,-478.36933287,36.250452870000004,36000.0,-0.9709616138467547,"BINANCE-1-639,BINANCE-1-640"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-05-17 16:00:00+00:00,2024-05-20 18:00:00+00:00,3094.68,3147.04,0.0,-802.88248557,36.541525570000005,266400.0,-1.6919358382773142,"BINANCE-1-641,BINANCE-1-642"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-05-20 20:00:00+00:00,2024-05-23 13:00:00+00:00,3500.83,3784.32,0.0,3597.82527862,37.36699138,234000.0,8.097793951720034,"BINANCE-1-643,BINANCE-1-644"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-05-26 16:00:00+00:00,2024-05-26 17:00:00+00:00,3866.01,3846.29,0.0,200.90186116,37.25657884,3600.0,0.5100866267805926,"BINANCE-1-645,BINANCE-1-646"
