trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251104-060000-001-001-131,O-20251104-070000-001-001-132,SELL,FLAT,0.000,3.424,1762236000000000000,2025-11-04 06:00:00+00:00,1762239600000000000,2025-11-04 07:00:00+00:00,3600000000000,3510.89,3492.79,['9.59224012 USDT'],0.00516,52.38215988 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251112-150000-001-001-133,O-20251113-070000-001-001-134,SELL,FLAT,0.000,3.516,1762959600000000000,2025-11-12 15:00:00+00:00,1763017200000000000,2025-11-13 07:00:00+00:00,57600000000000,3426.34,3537.15,['9.79345234 USDT'],-0.03234,-399.40141234 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251113-140000-001-001-135,O-20251113-150000-001-001-136,SELL,FLAT,0.000,3.443,1763042400000000000,2025-11-13 14:00:00+00:00,1763046000000000000,2025-11-13 15:00:00+00:00,3600000000000,3441.72,3385.52,['9.40247492 USDT'],0.01633,184.09412508 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251124-160000-001-001-137,O-20251128-120000-001-001-138,BUY,FLAT,0.000,4.179,1764000000000000000,2025-11-24 16:00:00+00:00,1764331200000000000,2025-11-28 12:00:00+00:00,331200000000000,2857.46,3034.82,['9.84953525 USDT'],0.06207,731.33790475 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251128-170000-001-001-139,O-20251129-190000-001-001-140,SELL,FLAT,0.000,4.057,1764349200000000000,2025-11-28 17:00:00+00:00,1764442800000000000,2025-11-29 19:00:00+00:00,93600000000000,3033.6,2987.49,['9.77102485 USDT'],0.0152,177.29724515 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251207-180000-001-001-141,O-20251207-220000-001-001-142,BUY,FLAT,0.000,3.963,1765130400000000000,2025-12-07 18:00:00+00:00,1765144800000000000,2025-12-07 22:00:00+00:00,14400000000000,3127.89,3031.64,['9.76408696 USDT'],-0.03077,-391.20283696 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251210-190000-001-001-143,O-20251210-220000-001-001-144,BUY,FLAT,0.000,3.600,1765393200000000000,2025-12-10 19:00:00+00:00,1765404000000000000,2025-12-10 22:00:00+00:00,10800000000000,3388.97,3345.18,['9.69717600 USDT'],-0.01292,-167.34117600 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251217-150000-001-001-145,O-20251217-160000-001-001-146,BUY,FLAT,0.000,4.173,1765983600000000000,2025-12-17 15:00:00+00:00,1765987200000000000,2025-12-17 16:00:00+00:00,3600000000000,2903.23,2862.68,['9.62445698 USDT'],-0.01397,-178.83960698 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251218-180000-001-001-147,O-20251219-040000-001-001-148,SELL,FLAT,0.000,4.255,1766080800000000000,2025-12-18 18:00:00+00:00,1766116800000000000,2025-12-19 04:00:00+00:00,36000000000000,2826.01,2920.05,['9.77979412 USDT'],-0.03328,-409.91999412 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251221-140000-001-001-149,O-20251221-170000-001-001-150,SELL,FLAT,0.000,3.981,1766325600000000000,2025-12-21 14:00:00+00:00,1766336400000000000,2025-12-21 17:00:00+00:00,10800000000000,2969.05,2982.44,['9.47715268 USDT'],-0.00451,-62.78274268 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251222-160000-001-001-151,O-20251226-030000-001-001-152,SELL,FLAT,0.000,3.876,1766419200000000000,2025-12-22 16:00:00+00:00,1766718000000000000,2025-12-26 03:00:00+00:00,298800000000000,3042.02,2963.76,['9.31136131 USDT'],0.02573,294.02439869 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251226-150000-001-001-153,O-20251228-000000-001-001-154,SELL,FLAT,0.000,4.086,1766761200000000000,2025-12-26 15:00:00+00:00,1766880000000000000,2025-12-28 00:00:00+00:00,118800000000000,2921.5,2944.43,['9.58727599 USDT'],-0.00785,-103.27925599 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251229-010000-001-001-155,O-20251229-130000-001-001-156,BUY,FLAT,0.000,3.988,1766970000000000000,2025-12-29 01:00:00+00:00,1767013200000000000,2025-12-29 13:00:00+00:00,43200000000000,2979.81,2926.13,['9.42115549 USDT'],-0.01801,-223.49699549 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20251231-170000-001-001-157,O-20260102-040000-001-001-158,SELL,FLAT,0.000,3.958,1767200400000000000,2025-12-31 17:00:00+00:00,1767326400000000000,2026-01-02 04:00:00+00:00,126000000000000,2974.56,3010.19,['9.47505620 USDT'],-0.01198,-150.49859620 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260102-150000-001-001-159,O-20260108-070000-001-001-160,BUY,FLAT,0.000,3.792,1767366000000000000,2026-01-02 15:00:00+00:00,1767855600000000000,2026-01-08 07:00:00+00:00,489600000000000,3085.09,3126.41,['9.42160320 USDT'],0.01339,147.26383680 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260108-130000-001-001-161,O-20260108-180000-001-001-162,SELL,FLAT,0.000,3.803,1767877200000000000,2026-01-08 13:00:00+00:00,1767895200000000000,2026-01-08 18:00:00+00:00,18000000000000,3095.33,3118.71,['9.45279765 USDT'],-0.00755,-98.36693765 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260109-020000-001-001-163,O-20260109-160000-001-001-164,SELL,FLAT,0.000,3.772,1767924000000000000,2026-01-09 02:00:00+00:00,1767974400000000000,2026-01-09 16:00:00+00:00,50400000000000,3107.95,3132.04,['9.41489691 USDT'],-0.00775,-100.28237691 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260113-160000-001-001-165,O-20260115-150000-001-001-166,BUY,FLAT,0.000,3.671,1768320000000000000,2026-01-13 16:00:00+00:00,1768489200000000000,2026-01-15 15:00:00+00:00,169200000000000,3179.79,3328.93,['9.55740445 USDT'],0.0469,537.93553555 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260120-000000-001-001-167,O-20260129-170000-001-001-168,SELL,FLAT,0.000,3.752,1768867200000000000,2026-01-20 00:00:00+00:00,1769706000000000000,2026-01-29 17:00:00+00:00,838800000000000,3182.55,2823.19,['9.01341459 USDT'],0.11292,1339.30530541 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260130-160000-001-001-169,O-20260203-200000-001-001-170,SELL,FLAT,0.000,4.627,1769788800000000000,2026-01-30 16:00:00+00:00,1770148800000000000,2026-02-03 20:00:00+00:00,360000000000000,2725.49,2298.93,['9.29919653 USDT'],0.15651,1964.39392347 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260216-140000-001-001-171,O-20260216-210000-001-001-172,SELL,FLAT,0.000,6.893,1771250400000000000,2026-02-16 14:00:00+00:00,1771275600000000000,2026-02-16 21:00:00+00:00,25200000000000,1971.93,1998.19,['10.94641487 USDT'],-0.01332,-191.95659487 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260228-070000-001-001-173,O-20260228-080000-001-001-174,SELL,FLAT,0.000,7.236,1772262000000000000,2026-02-28 07:00:00+00:00,1772265600000000000,2026-02-28 08:00:00+00:00,3600000000000,1865.36,1851.43,['10.75787697 USDT'],0.00747,90.03960303 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260308-200000-001-001-175,O-20260308-230000-001-001-176,BUY,FLAT,0.000,6.918,1773000000000000000,2026-03-08 20:00:00+00:00,1773010800000000000,2026-03-08 23:00:00+00:00,10800000000000,1957.38,1935.97,['10.77367812 USDT'],-0.01094,-158.88805812 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260313-140000-001-001-177,O-20260313-150000-001-001-178,BUY,FLAT,0.000,6.261,1773410400000000000,2026-03-13 14:00:00+00:00,1773414000000000000,2026-03-13 15:00:00+00:00,3600000000000,2150.39,2127.0,['10.71229552 USDT'],-0.01088,-157.15708552 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260313-160000-001-001-179,O-20260315-230000-001-001-180,SELL,FLAT,0.000,6.275,1773417600000000000,2026-03-13 16:00:00+00:00,1773615600000000000,2026-03-15 23:00:00+00:00,198000000000000,2132.9,2177.73,['10.81968130 USDT'],-0.02102,-292.12793130 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260328-160000-001-001-181,O-20260330-060000-001-001-182,SELL,FLAT,0.000,6.542,1774713600000000000,2026-03-28 16:00:00+00:00,1774850400000000000,2026-03-30 06:00:00+00:00,136800000000000,2023.48,2041.5,['10.63723966 USDT'],-0.00891,-128.52407966 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260401-070000-001-001-183,O-20260401-130000-001-001-184,BUY,FLAT,0.000,6.184,1775026800000000000,2026-04-01 07:00:00+00:00,1775048400000000000,2026-04-01 13:00:00+00:00,21600000000000,2130.13,2118.58,['10.50960906 USDT'],-0.00542,-81.93480906 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260405-160000-001-001-185,O-20260413-160000-001-001-186,BUY,FLAT,0.000,6.402,1775404800000000000,2026-04-05 16:00:00+00:00,1776096000000000000,2026-04-13 16:00:00+00:00,691200000000000,2051.24,2224.75,['10.94995519 USDT'],0.08459,1099.86106481 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260420-150000-001-001-187,O-20260420-180000-001-001-188,SELL,FLAT,0.000,5.916,1776697200000000000,2026-04-20 15:00:00+00:00,1776708000000000000,2026-04-20 18:00:00+00:00,10800000000000,2312.71,2332.89,['10.99334784 USDT'],-0.00873,-130.37822784 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260421-210000-001-001-189,O-20260427-160000-001-001-190,BUY,FLAT,0.000,5.892,1776805200000000000,2026-04-21 21:00:00+00:00,1777305600000000000,2026-04-27 16:00:00+00:00,500400000000000,2311.25,2276.49,['10.81238563 USDT'],-0.01504,-215.61830563 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260503-120000-001-001-191,O-20260506-140000-001-001-192,BUY,FLAT,0.000,5.812,1777809600000000000,2026-05-03 12:00:00+00:00,1778076000000000000,2026-05-06 14:00:00+00:00,266400000000000,2324.58,2358.19,['10.88650369 USDT'],0.01446,184.45481631 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260510-160000-001-001-193,O-20260510-210000-001-001-194,BUY,FLAT,0.000,5.791,1778428800000000000,2026-05-10 16:00:00+00:00,1778446800000000000,2026-05-10 21:00:00+00:00,18000000000000,2348.94,2329.63,['10.83743955 USDT'],-0.00822,-122.66164955 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260510-230000-001-001-195,O-20260511-010000-001-001-196,BUY,FLAT,0.000,5.713,1778454000000000000,2026-05-10 23:00:00+00:00,1778461200000000000,2026-05-11 01:00:00+00:00,7200000000000,2370.21,2357.69,['10.80419708 USDT'],-0.00528,-82.33095708 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260514-180000-001-001-197,O-20260521-160000-001-001-198,SELL,FLAT,0.000,5.848,1778781600000000000,2026-05-14 18:00:00+00:00,1779379200000000000,2026-05-21 16:00:00+00:00,597600000000000,2308.49,2126.87,['10.37519411 USDT'],0.07867,1051.73856589 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260521-180000-001-001-199,O-20260522-100000-001-001-200,BUY,FLAT,0.000,6.597,1779386400000000000,2026-05-21 18:00:00+00:00,1779444000000000000,2026-05-22 10:00:00+00:00,57600000000000,2125.89,2122.1,['11.20959601 USDT'],-0.00178,-36.21222601 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260526-160000-001-001-201,O-20260529-160000-001-001-202,SELL,FLAT,0.000,6.739,1779811200000000000,2026-05-26 16:00:00+00:00,1780070400000000000,2026-05-29 16:00:00+00:00,259200000000000,2078.53,2039.65,['11.10096601 USDT'],0.01871,250.91135399 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260529-170000-001-001-203,O-20260529-190000-001-001-204,BUY,FLAT,0.000,6.970,1780074000000000000,2026-05-29 17:00:00+00:00,1780081200000000000,2026-05-29 19:00:00+00:00,7200000000000,2027.57,2016.03,['11.27355680 USDT'],-0.00569,-91.70735680 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260604-010000-001-001-205,O-20260604-050000-001-001-206,SELL,FLAT,0.000,8.008,1780534800000000000,2026-06-04 01:00:00+00:00,1780549200000000000,2026-06-04 05:00:00+00:00,14400000000000,1759.18,1783.37,['11.34749616 USDT'],-0.01375,-205.06101616 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260608-130000-001-001-207,O-20260609-010000-001-001-208,BUY,FLAT,0.000,8.321,1780923600000000000,2026-06-08 13:00:00+00:00,1780966800000000000,2026-06-09 01:00:00+00:00,43200000000000,1680.6,1667.84,['11.14494770 USDT'],-0.00759,-117.32090770 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260612-150000-001-001-209,O-20260612-160000-001-001-210,BUY,FLAT,0.000,8.394,1781276400000000000,2026-06-12 15:00:00+00:00,1781280000000000000,2026-06-12 16:00:00+00:00,3600000000000,1658.98,1671.99,['11.18406487 USDT'],0.00784,98.02187513 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260622-020000-001-001-211,O-20260622-150000-001-001-212,BUY,FLAT,0.000,8.048,1782093600000000000,2026-06-22 02:00:00+00:00,1782140400000000000,2026-06-22 15:00:00+00:00,46800000000000,1736.36,1744.02,['11.20403929 USDT'],0.00441,50.44364071 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260623-140000-001-001-213,O-20260624-140000-001-001-214,BUY,FLAT,0.000,8.427,1782223200000000000,2026-06-23 14:00:00+00:00,1782309600000000000,2026-06-24 14:00:00+00:00,86400000000000,1661.26,1646.69,['11.15043786 USDT'],-0.00877,-133.93182786 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260626-030000-001-001-215,O-20260708-020000-001-001-216,BUY,FLAT,0.000,8.948,1782442800000000000,2026-06-26 03:00:00+00:00,1783476000000000000,2026-07-08 02:00:00+00:00,1033200000000000,1557.07,1756.89,['11.86132563 USDT'],0.12833,1776.12803437 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260710-020000-001-001-217,O-20260713-020000-001-001-218,BUY,FLAT,0.000,8.363,1783648800000000000,2026-07-10 02:00:00+00:00,1783908000000000000,2026-07-13 02:00:00+00:00,259200000000000,1772.11,1806.12,['11.96989499 USDT'],0.01919,272.45573501 USDT,False
