total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
23769.66202655,0.00000000,23769.66202655,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
23764.90863364,415.92187980,23348.98675384,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '415.92187980', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
23546.16503106,0.00000000,23546.16503106,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
23541.45570767,412.06579680,23129.38991087,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '412.06579680', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
23395.66643486,0.00000000,23395.66643486,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
23390.98697035,409.45314480,22981.53382555,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '409.45314480', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
23542.93027166,0.00000000,23542.93027166,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
23538.22165566,412.00389965,23126.21775601,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '412.00389965', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
23444.56333401,0.00000000,23444.56333401,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
23439.87405905,410.31155900,23029.56250005,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '410.31155900', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
23344.28095710,0.00000000,23344.28095710,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
23339.61175346,408.55531815,22931.05643531,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '408.55531815', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
23882.21649265,0.00000000,23882.21649265,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
23877.44012161,417.93246600,23459.50765561,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '417.93246600', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
25221.52179806,0.00000000,25221.52179806,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
25216.47746117,441.37947805,24775.09798312,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '441.37947805', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27185.91572153,0.00000000,27185.91572153,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27180.47871613,475.73797215,26704.74074398,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '475.73797215', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
26993.95912666,0.00000000,26993.95912666,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
26988.56002868,472.42107360,26516.13895508,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '472.42107360', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27083.99872969,0.00000000,27083.99872969,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27078.58226775,473.94041940,26604.64184835,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '473.94041940', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
26925.11067157,0.00000000,26925.11067157,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
26919.72523485,471.22571265,26448.49952220,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '471.22571265', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
26767.95358605,0.00000000,26767.95358605,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
26762.60000705,468.43816250,26294.16184455,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '468.43816250', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
26475.82565475,0.00000000,26475.82565475,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
26470.53061229,463.31621560,26007.21439669,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '463.31621560', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
26347.30157509,0.00000000,26347.30157509,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
26342.03248552,461.04533720,25880.98714832,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '461.04533720', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
26265.36676603,0.00000000,26265.36676603,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
26260.11395064,459.62134680,25800.49260384,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '459.62134680', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27365.22783084,0.00000000,27365.22783084,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27359.75503390,478.86973260,26880.88530130,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '478.86973260', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27234.84960300,0.00000000,27234.84960300,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27229.40244900,476.62597500,26752.77647400,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '476.62597500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27019.23129737,0.00000000,27019.23129737,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27013.82711379,472.86606360,26540.96105019,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '472.86606360', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27203.68611368,0.00000000,27203.68611368,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27198.24502906,476.09490390,26722.15012516,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '476.09490390', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27081.02446413,0.00000000,27081.02446413,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27075.60806024,473.93534055,26601.67271969,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '473.93534055', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
26998.69350705,0.00000000,26998.69350705,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
26993.29348724,472.50173320,26520.79175404,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '472.50173320', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
28050.43207294,0.00000000,28050.43207294,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
28044.82227441,490.85737155,27553.96490286,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '490.85737155', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
28014.21984693,0.00000000,28014.21984693,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
28008.61696146,490.25247845,27518.36448301,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '490.25247845', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
28265.13120092,0.00000000,28265.13120092,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
28259.47833576,494.62570150,27764.85263426,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '494.62570150', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
28173.42384412,0.00000000,28173.42384412,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
28167.78883874,493.06297040,27674.72586834,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '493.06297040', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27968.36282796,0.00000000,27968.36282796,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27962.76911892,489.44954100,27473.31957792,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '489.44954100', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27851.04192026,0.00000000,27851.04192026,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27845.47172901,487.39173420,27358.07999481,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '487.39173420', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27949.06379539,0.00000000,27949.06379539,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27943.47410528,489.09788480,27454.37622048,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '489.09788480', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27999.50743610,0.00000000,27999.50743610,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27993.90766089,489.98033070,27503.92733019,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '489.98033070', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
27865.57560824,0.00000000,27865.57560824,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
27860.00254330,487.64318260,27372.35936070,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '487.64318260', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
29641.70364261,0.00000000,29641.70364261,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
29635.77558024,518.70545755,29117.07012269,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '518.70545755', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
29914.15937762,0.00000000,29914.15937762,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
