trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-032,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-48d97302d974bdf3-5326,MARKET,SELL,42.995,IOC,False,False,42.995,TAKER,253.93,0.0,['4.36708814 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,badae279-4b53-4140-9440-4ae42809dc51,1582639200000000000,1582639200000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-033,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-ba54b2086a22e0b3-5331,MARKET,SELL,43.836,IOC,False,False,43.836,TAKER,252.67,0.0,['4.43041685 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,211ed18b-6ec3-4799-84cd-ac0544acfa1a,1582642800000000000,1582642800000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-034,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-769845604d348f86-5755,MARKET,BUY,43.836,IOC,False,False,43.836,TAKER,223.6,0.0,['3.92069184 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0018bee7-1489-4484-bcb9-605b981d9561,1583028000000000000,1583028000000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-035,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-566a02b61077774f-5800,MARKET,SELL,52.639,IOC,False,False,52.639,TAKER,222.44,0.0,['4.68360766 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,474b8c30-9570-4d9a-b9e1-6ad49ba75cf3,1583067600000000000,1583067600000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-036,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-84446d529e3bd5d2-5889,MARKET,BUY,52.639,IOC,False,False,52.639,TAKER,224.84,0.0,['4.73414110 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c7ae75ac-1d02-4442-a1a8-4baad15b837a,1583146800000000000,1583146800000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-037,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-f07cc737d84ff733-6251,MARKET,BUY,49.415,IOC,False,False,49.415,TAKER,235.58,0.0,['4.65647428 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0910cfe9-bac4-4e58-9366-42afac2abe00,1583478000000000000,1583478000000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-038,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-ec5b96d6a5c63f87-6387,MARKET,SELL,49.415,IOC,False,False,49.415,TAKER,239.13,0.0,['4.72664358 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fd6c06db-f793-49a1-a6b3-b6a75c46b9b4,1583600400000000000,1583600400000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-039,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-e02993750bccc1b4-7170,MARKET,BUY,94.604,IOC,False,False,94.604,TAKER,123.93,0.0,['4.68970949 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,848d5bbc-9f35-4cb7-ae93-296a3901d5e7,1584309600000000000,1584309600000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-040,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-f120415eda79a9e1-7175,MARKET,SELL,94.604,IOC,False,False,94.604,TAKER,123.89,0.0,['4.68819582 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7e626fb7-0ad5-4813-afe9-db477fab5fb6,1584313200000000000,1584313200000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-041,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-58508974ffc760bc-7240,MARKET,BUY,102.204,IOC,False,False,102.204,TAKER,114.65,0.0,['4.68707544 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4a43fb14-7341-4d0b-b77e-4a56066c019a,1584370800000000000,1584370800000000000
