trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200124-030000-001-001-21,O-20200124-120000-001-001-22,SELL,FLAT,0.000,59.592,1579834800000000000,2020-01-24 03:00:00+00:00,1579867200000000000,2020-01-24 12:00:00+00:00,32400000000000,159.14,161.49,['7.64279318 USDT'],-0.01477,-147.68399318 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200124-130000-001-001-23,O-20200125-010000-001-001-24,BUY,FLAT,0.000,58.152,1579870800000000000,2020-01-24 13:00:00+00:00,1579914000000000000,2020-01-25 01:00:00+00:00,43200000000000,161.81,158.74,['7.45624944 USDT'],-0.01897,-185.98288944 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200127-010000-001-001-25,O-20200127-130000-001-001-26,SELL,FLAT,0.000,55.344,1580086800000000000,2020-01-27 01:00:00+00:00,1580130000000000000,2020-01-27 13:00:00+00:00,43200000000000,168.34,169.25,['7.47343238 USDT'],-0.00541,-57.83647238 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200130-170000-001-001-27,O-20200130-180000-001-001-28,SELL,FLAT,0.000,51.653,1580403600000000000,2020-01-30 17:00:00+00:00,1580407200000000000,2020-01-30 18:00:00+00:00,3600000000000,179.81,181.32,['7.46137915 USDT'],-0.0084,-85.45740915 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200202-070000-001-001-29,O-20200223-110000-001-001-30,BUY,FLAT,0.000,49.349,1580626800000000000,2020-02-02 07:00:00+00:00,1582455600000000000,2020-02-23 11:00:00+00:00,1828800000000000,187.34,268.51,['8.99829666 USDT'],0.43328,3996.66003334 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200225-120000-001-001-31,O-20200225-140000-001-001-32,BUY,FLAT,0.000,42.995,1582632000000000000,2020-02-25 12:00:00+00:00,1582639200000000000,2020-02-25 14:00:00+00:00,7200000000000,261.5,253.93,['8.86436514 USDT'],-0.02895,-334.33651514 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200225-150000-001-001-33,O-20200301-020000-001-001-34,SELL,FLAT,0.000,43.836,1582642800000000000,2020-02-25 15:00:00+00:00,1583028000000000000,2020-03-01 02:00:00+00:00,385200000000000,252.67,223.6,['8.35110869 USDT'],0.11505,1265.96141131 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200301-130000-001-001-35,O-20200302-110000-001-001-36,SELL,FLAT,0.000,52.639,1583067600000000000,2020-03-01 13:00:00+00:00,1583146800000000000,2020-03-02 11:00:00+00:00,79200000000000,222.44,224.84,['9.41774876 USDT'],-0.01079,-135.75134876 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200306-070000-001-001-37,O-20200307-170000-001-001-38,BUY,FLAT,0.000,49.415,1583478000000000000,2020-03-06 07:00:00+00:00,1583600400000000000,2020-03-07 17:00:00+00:00,122400000000000,235.58,239.13,['9.38311786 USDT'],0.01507,166.04013214 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200315-220000-001-001-39,O-20200315-230000-001-001-40,BUY,FLAT,0.000,94.604,1584309600000000000,2020-03-15 22:00:00+00:00,1584313200000000000,2020-03-15 23:00:00+00:00,3600000000000,123.93,123.89,['9.37790531 USDT'],-0.00032,-13.16206531 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200316-150000-001-001-41,O-20200316-200000-001-001-42,BUY,FLAT,0.000,102.204,1584370800000000000,2020-03-16 15:00:00+00:00,1584388800000000000,2020-03-16 20:00:00+00:00,18000000000000,114.65,109.27,['9.15420787 USDT'],-0.04693,-559.01172787 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200319-140000-001-001-43,O-20200319-160000-001-001-44,SELL,FLAT,0.000,90.707,1584626400000000000,2020-03-19 14:00:00+00:00,1584633600000000000,2020-03-19 16:00:00+00:00,7200000000000,126.1,135.2,['9.48069564 USDT'],-0.07216,-834.91439564 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200323-010000-001-001-45,O-20200323-020000-001-001-46,BUY,FLAT,0.000,89.396,1584925200000000000,2020-03-23 01:00:00+00:00,1584928800000000000,2020-03-23 02:00:00+00:00,3600000000000,123.28,124.13,['8.84698574 USDT'],0.00689,67.13961426 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200401-210000-001-001-47,O-20200402-190000-001-001-48,BUY,FLAT,0.000,83.999,1585774800000000000,2020-04-01 21:00:00+00:00,1585854000000000000,2020-04-02 19:00:00+00:00,79200000000000,131.6,140.87,['9.15488301 USDT'],0.07044,769.51584699 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200406-140000-001-001-49,O-20200406-160000-001-001-50,SELL,FLAT,0.000,73.374,1586181600000000000,2020-04-06 14:00:00+00:00,1586188800000000000,2020-04-06 16:00:00+00:00,7200000000000,155.9,163.32,['9.36897931 USDT'],-0.04759,-553.80405931 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200418-130000-001-001-51,O-20200418-170000-001-001-52,BUY,FLAT,0.000,60.859,1587214800000000000,2020-04-18 13:00:00+00:00,1587229200000000000,2020-04-18 17:00:00+00:00,14400000000000,183.41,182.43,['8.90586263 USDT'],-0.00534,-68.54768263 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200423-150000-001-001-53,O-20200424-000000-001-001-54,BUY,FLAT,0.000,58.769,1587654000000000000,2020-04-23 15:00:00+00:00,1587686400000000000,2020-04-24 00:00:00+00:00,32400000000000,189.35,186.27,['8.82992471 USDT'],-0.01627,-189.83844471 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200425-120000-001-001-55,O-20200425-140000-001-001-56,SELL,FLAT,0.000,56.789,1587816000000000000,2020-04-25 12:00:00+00:00,1587823200000000000,2020-04-25 14:00:00+00:00,7200000000000,194.28,195.56,['8.85544951 USDT'],-0.00659,-81.54536951 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200426-150000-001-001-57,O-20200427-140000-001-001-58,SELL,FLAT,0.000,56.646,1587913200000000000,2020-04-26 15:00:00+00:00,1587996000000000000,2020-04-27 14:00:00+00:00,82800000000000,194.05,191.89,['8.74478290 USDT'],0.01113,113.61057710 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200429-140000-001-001-59,O-20200429-170000-001-001-60,SELL,FLAT,0.000,52.752,1588168800000000000,2020-04-29 14:00:00+00:00,1588179600000000000,2020-04-29 17:00:00+00:00,10800000000000,209.45,215.29,['8.96235379 USDT'],-0.02788,-317.03403379 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200429-180000-001-001-61,O-20200430-020000-001-001-62,SELL,FLAT,0.000,50.715,1588183200000000000,2020-04-29 18:00:00+00:00,1588212000000000000,2020-04-30 02:00:00+00:00,28800000000000,214.74,218.5,['8.78870664 USDT'],-0.01751,-199.47710664 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200519-120000-001-001-63,O-20200520-070000-001-001-64,SELL,FLAT,0.000,51.136,1589889600000000000,2020-05-19 12:00:00+00:00,1589958000000000000,2020-05-20 07:00:00+00:00,68400000000000,211.02,213.4,['8.68125645 USDT'],-0.01128,-130.38493645 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200520-160000-001-001-65,O-20200520-220000-001-001-66,SELL,FLAT,0.000,51.282,1589990400000000000,2020-05-20 16:00:00+00:00,1590012000000000000,2020-05-20 22:00:00+00:00,21600000000000,209.15,210.1,['8.59999140 USDT'],-0.00454,-57.31789140 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200528-130000-001-001-67,O-20200605-110000-001-001-68,BUY,FLAT,0.000,51.118,1590670800000000000,2020-05-28 13:00:00+00:00,1591354800000000000,2020-06-05 11:00:00+00:00,684000000000000,209.26,243.3,['9.25358483 USDT'],0.16267,1730.80313517 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200607-200000-001-001-69,O-20200609-010000-001-001-70,BUY,FLAT,0.000,47.668,1591560000000000000,2020-06-07 20:00:00+00:00,1591664400000000000,2020-06-09 01:00:00+00:00,104400000000000,242.56,243.96,['9.27657414 USDT'],0.00577,57.45862586 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200610-190000-001-001-71,O-20200611-140000-001-001-72,BUY,FLAT,0.000,46.933,1591815600000000000,2020-06-10 19:00:00+00:00,1591884000000000000,2020-06-11 14:00:00+00:00,68400000000000,246.97,241.11,['9.16282345 USDT'],-0.02373,-284.19020345 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200622-030000-001-001-73,O-20200624-080000-001-001-74,BUY,FLAT,0.000,48.871,1592794800000000000,2020-06-22 03:00:00+00:00,1592985600000000000,2020-06-24 08:00:00+00:00,190800000000000,234.27,243.03,['9.33045132 USDT'],0.03739,418.77950868 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200708-050000-001-001-75,O-20200708-110000-001-001-76,SELL,FLAT,0.000,48.739,1594184400000000000,2020-07-08 05:00:00+00:00,1594206000000000000,2020-07-08 11:00:00+00:00,21600000000000,239.2,244.13,['9.42280835 USDT'],-0.02061,-249.70607835 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200708-130000-001-001-77,O-20200708-140000-001-001-78,SELL,FLAT,0.000,46.806,1594213200000000000,2020-07-08 13:00:00+00:00,1594216800000000000,2020-07-08 14:00:00+00:00,3600000000000,246.41,245.84,['9.21610140 USDT'],0.00231,17.46331860 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200712-230000-001-001-79,O-20200713-200000-001-001-80,BUY,FLAT,0.000,47.534,1594594800000000000,2020-07-12 23:00:00+00:00,1594670400000000000,2020-07-13 20:00:00+00:00,75600000000000,242.82,239.14,['9.16379465 USDT'],-0.01516,-184.08891465 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200716-070000-001-001-81,O-20200719-230000-001-001-82,SELL,FLAT,0.000,49.237,1594882800000000000,2020-07-16 07:00:00+00:00,1595199600000000000,2020-07-19 23:00:00+00:00,316800000000000,232.55,239.19,['9.29082495 USDT'],-0.02855,-336.22450495 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200725-170000-001-001-83,O-20200801-110000-001-001-84,BUY,FLAT,0.000,37.998,1595696400000000000,2020-07-25 17:00:00+00:00,1596279600000000000,2020-08-01 11:00:00+00:00,583200000000000,296.91,356.67,['9.93389313 USDT'],0.20127,2260.82658687 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200802-050000-001-001-85,O-20200802-060000-001-001-86,SELL,FLAT,0.000,33.497,1596344400000000000,2020-08-02 05:00:00+00:00,1596348000000000000,2020-08-02 06:00:00+00:00,3600000000000,370.55,373.96,['9.97554059 USDT'],-0.0092,-124.20031059 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200805-230000-001-001-87,O-20200806-000000-001-001-88,SELL,FLAT,0.000,30.803,1596668400000000000,2020-08-05 23:00:00+00:00,1596672000000000000,2020-08-06 00:00:00+00:00,3600000000000,400.95,399.85,['9.86681696 USDT'],0.00274,24.01648304 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200817-160000-001-001-89,O-20200817-190000-001-001-90,BUY,FLAT,0.000,28.038,1597680000000000000,2020-08-17 16:00:00+00:00,1597690800000000000,2020-08-17 19:00:00+00:00,10800000000000,440.92,438.39,['9.86163751 USDT'],-0.00574,-80.79777751 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200823-140000-001-001-91,O-20200825-150000-001-001-92,BUY,FLAT,0.000,31.601,1598191200000000000,2020-08-23 14:00:00+00:00,1598367600000000000,2020-08-25 15:00:00+00:00,176400000000000,389.92,385.76,['9.80490547 USDT'],-0.01067,-141.26506547 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200825-190000-001-001-93,O-20200827-180000-001-001-94,BUY,FLAT,0.000,32.268,1598382000000000000,2020-08-25 19:00:00+00:00,1598551200000000000,2020-08-27 18:00:00+00:00,169200000000000,379.67,380.55,['9.81231158 USDT'],0.00232,18.58352842 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200829-110000-001-001-95,O-20200829-160000-001-001-96,SELL,FLAT,0.000,30.814,1598698800000000000,2020-08-29 11:00:00+00:00,1598716800000000000,2020-08-29 16:00:00+00:00,18000000000000,397.89,402.64,['9.86701256 USDT'],-0.01194,-156.23351256 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200901-160000-001-001-97,O-20200901-170000-001-001-98,BUY,FLAT,0.000,25.433,1598976000000000000,2020-09-01 16:00:00+00:00,1598979600000000000,2020-09-01 17:00:00+00:00,3600000000000,479.01,475.63,['9.71174365 USDT'],-0.00706,-95.67528365 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200904-150000-001-001-99,O-20200904-200000-001-001-100,SELL,FLAT,0.000,31.578,1599231600000000000,2020-09-04 15:00:00+00:00,1599249600000000000,2020-09-04 20:00:00+00:00,18000000000000,384.28,391.28,['9.79625348 USDT'],-0.01822,-230.84225348 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20200917-020000-001-001-101,O-20200917-110000-001-001-102,BUY,FLAT,0.000,31.623,1600308000000000000,2020-09-17 02:00:00+00:00,1600340400000000000,2020-09-17 11:00:00+00:00,32400000000000,380.08,382.79,['9.64969521 USDT'],0.00713,76.04863479 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201008-130000-001-001-103,O-20201014-150000-001-001-104,BUY,FLAT,0.000,35.064,1602162000000000000,2020-10-08 13:00:00+00:00,1602687600000000000,2020-10-14 15:00:00+00:00,525600000000000,343.86,375.92,['10.09534637 USDT'],0.09324,1114.05649363 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201015-130000-001-001-105,O-20201016-050000-001-001-106,BUY,FLAT,0.000,33.461,1602766800000000000,2020-10-15 13:00:00+00:00,1602824400000000000,2020-10-16 05:00:00+00:00,57600000000000,376.99,370.0,['9.99801296 USDT'],-0.01854,-243.89040296 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201022-110000-001-001-107,O-20201023-170000-001-001-108,BUY,FLAT,0.000,30.047,1603364400000000000,2020-10-22 11:00:00+00:00,1603472400000000000,2020-10-23 17:00:00+00:00,108000000000000,415.76,405.56,['9.87128082 USDT'],-0.02453,-316.35068082 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201031-110000-001-001-109,O-20201101-210000-001-001-110,SELL,FLAT,0.000,31.595,1604142000000000000,2020-10-31 11:00:00+00:00,1604264400000000000,2020-11-01 21:00:00+00:00,122400000000000,390.38,396.93,['9.95002378 USDT'],-0.01678,-216.89727378 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201104-170000-001-001-111,O-20201105-090000-001-001-112,BUY,FLAT,0.000,30.508,1604509200000000000,2020-11-04 17:00:00+00:00,1604566800000000000,2020-11-05 09:00:00+00:00,57600000000000,400.74,398.37,['9.75169915 USDT'],-0.00591,-82.05565915 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201114-180000-001-001-113,O-20201115-170000-001-001-114,BUY,FLAT,0.000,26.480,1605376800000000000,2020-11-14 18:00:00+00:00,1605459600000000000,2020-11-15 17:00:00+00:00,82800000000000,460.14,445.66,['9.59423360 USDT'],-0.03147,-393.02463360 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201116-170000-001-001-115,O-20201117-010000-001-001-116,SELL,FLAT,0.000,25.920,1605546000000000000,2020-11-16 17:00:00+00:00,1605574800000000000,2020-11-17 01:00:00+00:00,28800000000000,462.5,465.54,['9.62191872 USDT'],-0.00657,-88.41871872 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201120-100000-001-001-117,O-20201120-110000-001-001-118,SELL,FLAT,0.000,23.581,1605866400000000000,2020-11-20 10:00:00+00:00,1605870000000000000,2020-11-20 11:00:00+00:00,3600000000000,506.5,506.19,['9.55209716 USDT'],0.00061,-2.24198716 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201122-010000-001-001-119,O-20201122-190000-001-001-120,SELL,FLAT,0.000,21.979,1606006800000000000,2020-11-22 01:00:00+00:00,1606071600000000000,2020-11-22 19:00:00+00:00,64800000000000,543.37,574.79,['9.83041545 USDT'],-0.05782,-700.41059545 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201203-170000-001-001-121,O-20201204-130000-001-001-122,SELL,FLAT,0.000,18.908,1607014800000000000,2020-12-03 17:00:00+00:00,1607086800000000000,2020-12-04 13:00:00+00:00,72000000000000,613.11,591.15,['9.10805923 USDT'],0.03582,406.11162077 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201211-010000-001-001-123,O-20201211-090000-001-001-124,SELL,FLAT,0.000,21.587,1607648400000000000,2020-12-11 01:00:00+00:00,1607677200000000000,2020-12-11 09:00:00+00:00,28800000000000,546.43,541.68,['9.39561222 USDT'],0.00869,93.14263778 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201215-050000-001-001-125,O-20201215-200000-001-001-126,SELL,FLAT,0.000,20.320,1608008400000000000,2020-12-15 05:00:00+00:00,1608062400000000000,2020-12-15 20:00:00+00:00,54000000000000,582.78,591.04,['9.54080896 USDT'],-0.01417,-177.38400896 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201219-180000-001-001-127,O-20201223-130000-001-001-128,SELL,FLAT,0.000,17.812,1608400800000000000,2020-12-19 18:00:00+00:00,1608728400000000000,2020-12-23 13:00:00+00:00,327600000000000,659.87,608.44,['9.03645509 USDT'],0.07794,907.03470491 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20201226-150000-001-001-129,O-20201231-020000-001-001-130,BUY,FLAT,0.000,19.414,1608994800000000000,2020-12-26 15:00:00+00:00,1609380000000000000,2020-12-31 02:00:00+00:00,385200000000000,628.77,739.08,['10.62217596 USDT'],0.17544,2130.93616404 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210102-020000-001-001-131,O-20210107-190000-001-001-132,BUY,FLAT,0.000,18.164,1609552800000000000,2021-01-02 02:00:00+00:00,1610046000000000000,2021-01-07 19:00:00+00:00,493200000000000,730.69,1236.5,['14.29281566 USDT'],0.69224,9173.24002434 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210119-090000-001-001-133,O-20210119-100000-001-001-134,SELL,FLAT,0.000,12.904,1611046800000000000,2021-01-19 09:00:00+00:00,1611050400000000000,2021-01-19 10:00:00+00:00,3600000000000,1383.97,1389.15,['14.31373619 USDT'],-0.00374,-81.15645619 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210119-130000-001-001-135,O-20210119-140000-001-001-136,SELL,FLAT,0.000,12.549,1611061200000000000,2021-01-19 13:00:00+00:00,1611064800000000000,2021-01-19 14:00:00+00:00,3600000000000,1419.96,1408.92,['14.19984605 USDT'],0.00777,124.34111395 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210120-130000-001-001-137,O-20210120-140000-001-001-138,BUY,FLAT,0.000,13.634,1611147600000000000,2021-01-20 13:00:00+00:00,1611151200000000000,2021-01-20 14:00:00+00:00,3600000000000,1311.5,1305.06,['14.26967162 USDT'],-0.00491,-102.07263162 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210202-010000-001-001-139,O-20210202-040000-001-001-140,BUY,FLAT,0.000,12.872,1612227600000000000,2021-02-02 01:00:00+00:00,1612238400000000000,2021-02-02 04:00:00+00:00,10800000000000,1385.11,1382.75,['14.25115757 USDT'],-0.0017,-44.62907757 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210202-100000-001-001-141,O-20210202-170000-001-001-142,SELL,FLAT,0.000,12.342,1612260000000000000,2021-02-02 10:00:00+00:00,1612285200000000000,2021-02-02 17:00:00+00:00,25200000000000,1442.87,1475.99,['14.40982805 USDT'],-0.02295,-423.17686805 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210203-160000-001-001-143,O-20210204-100000-001-001-144,BUY,FLAT,0.000,10.925,1612368000000000000,2021-02-03 16:00:00+00:00,1612432800000000000,2021-02-04 10:00:00+00:00,64800000000000,1610.59,1645.05,['14.22714680 USDT'],0.0214,362.24835320 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210208-160000-001-001-145,O-20210208-170000-001-001-146,SELL,FLAT,0.000,10.335,1612800000000000000,2021-02-08 16:00:00+00:00,1612803600000000000,2021-02-08 17:00:00+00:00,3600000000000,1720.11,1713.52,['14.19462642 USDT'],0.00383,53.91302358 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210220-010000-001-001-147,O-20210220-030000-001-001-148,SELL,FLAT,0.000,9.111,1613782800000000000,2021-02-20 01:00:00+00:00,1613790000000000000,2021-02-20 03:00:00+00:00,7200000000000,1954.09,2024.88,['14.50095827 USDT'],-0.03623,-659.46864827 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210303-140000-001-001-149,O-20210306-170000-001-001-150,SELL,FLAT,0.000,10.971,1614780000000000000,2021-03-03 14:00:00+00:00,1615050000000000000,2021-03-06 17:00:00+00:00,270000000000000,1592.71,1602.4,['14.02142072 USDT'],-0.00608,-120.33041072 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210310-210000-001-001-151,O-20210310-230000-001-001-152,SELL,FLAT,0.000,9.581,1615410000000000000,2021-03-10 21:00:00+00:00,1615417200000000000,2021-03-10 23:00:00+00:00,7200000000000,1817.49,1796.8,['13.85140500 USDT'],0.01138,184.37948500 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210329-160000-001-001-153,O-20210329-180000-001-001-154,SELL,FLAT,0.000,9.679,1617033600000000000,2021-03-29 16:00:00+00:00,1617040800000000000,2021-03-29 18:00:00+00:00,7200000000000,1808.68,1830.1,['14.08790065 USDT'],-0.01184,-221.41208065 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210402-150000-001-001-155,O-20210402-180000-001-001-156,BUY,FLAT,0.000,8.374,1617375600000000000,2021-04-02 15:00:00+00:00,1617386400000000000,2021-04-02 18:00:00+00:00,10800000000000,2077.2,2057.15,['13.84841876 USDT'],-0.00965,-181.74711876 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210412-070000-001-001-157,O-20210412-100000-001-001-158,BUY,FLAT,0.000,7.914,1618210800000000000,2021-04-12 07:00:00+00:00,1618221600000000000,2021-04-12 10:00:00+00:00,10800000000000,2186.61,2141.0,['13.69948222 USDT'],-0.02086,-374.65702222 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210413-190000-001-001-159,O-20210413-200000-001-001-160,SELL,FLAT,0.000,7.437,1618340400000000000,2021-04-13 19:00:00+00:00,1618344000000000000,2021-04-13 20:00:00+00:00,3600000000000,2301.61,2306.05,['13.70686697 USDT'],-0.00193,-46.72714697 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210415-090000-001-001-161,O-20210415-140000-001-001-162,SELL,FLAT,0.000,6.964,1618477200000000000,2021-04-15 09:00:00+00:00,1618495200000000000,2021-04-15 14:00:00+00:00,18000000000000,2454.52,2465.4,['13.70492915 USDT'],-0.00443,-89.47324915 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210416-050000-001-001-163,O-20210416-210000-001-001-164,SELL,FLAT,0.000,7.028,1618549200000000000,2021-04-16 05:00:00+00:00,1618606800000000000,2021-04-16 21:00:00+00:00,57600000000000,2426.0,2447.12,['13.69931494 USDT'],-0.00871,-162.13067494 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210421-010000-001-001-165,O-20210421-020000-001-001-166,SELL,FLAT,0.000,7.307,1618966800000000000,2021-04-21 01:00:00+00:00,1618970400000000000,2021-04-21 02:00:00+00:00,3600000000000,2322.32,2328.08,['13.59218912 USDT'],-0.00248,-55.68050912 USDT,True
