total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
35607.84293547,0.00000000,35607.84293547,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
35600.72144987,623.12998965,34977.59146022,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '623.12998965', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
34948.37428720,0.00000000,34948.37428720,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
34941.38483864,611.57674935,34329.80808929,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '611.57674935', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
34828.04387648,0.00000000,34828.04387648,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
34821.07852780,609.46800915,34211.61051865,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '609.46800915', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
35012.42336148,0.00000000,35012.42336148,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
35005.42087599,612.71748020,34392.70339579,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '612.71748020', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
34791.01128083,0.00000000,34791.01128083,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
34784.05349171,608.80654800,34175.24694371,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '608.80654800', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
34609.26416207,0.00000000,34609.26416207,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
34602.34222945,605.66910390,33996.67312555,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '605.66910390', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
34234.60713985,0.00000000,34234.60713985,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
34227.76031042,599.09757495,33628.66273547,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '599.09757495', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
34187.87999288,0.00000000,34187.87999288,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
34181.04268197,598.26470480,33582.77797717,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '598.26470480', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
34098.40674373,0.00000000,34098.40674373,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
34091.58677253,596.74748000,33494.83929253,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '596.74748000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
33936.27606879,0.00000000,33936.27606879,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
33929.48839189,593.92172840,33335.56666349,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '593.92172840', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
33880.59555967,0.00000000,33880.59555967,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
33873.81927609,592.92481360,33280.89446249,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '592.92481360', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
33764.55514405,0.00000000,33764.55514405,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
33757.80217068,590.88516970,33166.91700098,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '590.88516970', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
33664.77102239,0.00000000,33664.77102239,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
33658.03771783,589.16414865,33068.87356918,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '589.16414865', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
33780.79836014,0.00000000,33780.79836014,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
33774.04195340,591.18559010,33182.85636330,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '591.18559010', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
33783.38088594,0.00000000,33783.38088594,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
33776.62392251,591.23429995,33185.38962256,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '591.23429995', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
33075.62645391,0.00000000,33075.62645391,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
33069.01106551,578.84648500,32490.16458051,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '578.84648500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
32832.92804676,0.00000000,32832.92804676,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
32826.36136196,574.58492000,32251.77644196,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '574.58492000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
33908.15699802,0.00000000,33908.15699802,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
33901.37491986,593.43183900,33307.94308086,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '593.43183900', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
34181.06772589,0.00000000,34181.06772589,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
34174.23194437,598.13088265,33576.10106172,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '598.13088265', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
36496.15432684,0.00000000,36496.15432684,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
36488.85560068,638.63853900,35850.21706168,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '638.63853900', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
36220.89116993,0.00000000,36220.89116993,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
36213.64735621,633.83370085,35579.81365536,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '633.83370085', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
38025.90316133,0.00000000,38025.90316133,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
38018.29761159,665.48560260,37352.81200899,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '665.48560260', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
38093.26311706,0.00000000,38093.26311706,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
38085.64433162,666.64372600,37419.00060562,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '666.64372600', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
41148.85996881,0.00000000,41148.85996881,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
41140.63046846,720.08128080,40420.54918766,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '720.08128080', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
40750.92296792,0.00000000,40750.92296792,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
40742.77304097,713.11860830,40029.65443267,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '713.11860830', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
43694.57234055,0.00000000,43694.57234055,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
43685.83355015,764.64416000,42921.18939015,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '764.64416000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
43655.84278394,0.00000000,43655.84278394,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
43647.11187220,763.95477690,42883.15709530,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '763.95477690', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
43611.81018303,0.00000000,43611.81018303,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
43603.08823423,763.17052000,42839.91771423,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '763.17052000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
43194.13124351,0.00000000,43194.13124351,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
43185.49273251,755.86971250,42429.62302001,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '755.86971250', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
43027.83219653,0.00000000,43027.83219653,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
43019.22678058,752.97389580,42266.25288478,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '752.97389580', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
42693.38846856,0.00000000,42693.38846856,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
42684.84994682,747.12065190,41937.72929492,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '747.12065190', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
42498.36617167,0.00000000,42498.36617167,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
42489.86653701,743.71803240,41746.14850461,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '743.71803240', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
42108.45100840,0.00000000,42108.45100840,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
42100.02924376,736.90440600,41363.12483776,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '736.90440600', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
42546.89429152,0.00000000,42546.89429152,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
42538.38507527,744.55642170,41793.82865357,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '744.55642170', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
44489.33226282,0.00000000,44489.33226282,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
44480.43461351,778.54431480,43701.89029871,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '778.54431480', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
50092.75837588,0.00000000,50092.75837588,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
50082.74023743,876.58711455,49206.15312288,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '876.58711455', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
49991.46580450,0.00000000,49991.46580450,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
49981.46811326,874.79798385,49106.67012941,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '874.79798385', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
49557.14497810,0.00000000,49557.14497810,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
49547.23348728,867.25544640,48679.97804088,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '867.25544640', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
49081.89597977,0.00000000,49081.89597977,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
49072.08008599,858.89070540,48213.18938059,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '858.89070540', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
48387.31748148,0.00000000,48387.31748148,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48377.64013801,846.76755345,47530.87258456,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '846.76755345', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
47347.19453049,0.00000000,47347.19453049,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
47337.72536247,828.55220175,46509.17316072,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '828.55220175', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
47316.17423360,0.00000000,47316.17423360,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
47306.71040341,828.08514180,46478.62526161,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '828.08514180', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
46666.36808559,0.00000000,46666.36808559,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
46657.03506387,816.63940050,45840.39566337,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '816.63940050', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
46533.52148819,0.00000000,46533.52148819,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
46524.21471983,814.34223150,45709.87248833,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '814.34223150', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
46328.74789722,0.00000000,46328.74789722,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
46319.48158848,810.80201440,45508.67957408,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '810.80201440', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
46015.25027296,0.00000000,46015.25027296,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
46006.04680249,805.30366630,45200.74313619,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '805.30366630', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
49215.95581176,0.00000000,49215.95581176,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
49206.11263749,861.27774880,48344.83488869,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '861.27774880', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
48982.44134869,0.00000000,48982.44134869,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48972.64449503,857.22469525,48115.41979978,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '857.22469525', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
48847.97825751,0.00000000,48847.97825751,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48838.20862250,854.84306320,47983.36555930,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '854.84306320', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
48590.56335528,0.00000000,48590.56335528,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48580.84581350,850.28490540,47730.56090810,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '850.28490540', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
49146.20976708,0.00000000,49146.20976708,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
49136.38037548,860.07176500,48276.30861048,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '860.07176500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
49000.49538630,0.00000000,49000.49538630,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48990.69474116,857.55644940,48133.13829176,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '857.55644940', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
48261.44379097,0.00000000,48261.44379097,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48251.79169414,844.55847280,47407.23322134,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '844.55847280', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
47991.86166854,0.00000000,47991.86166854,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
47982.26314350,839.87094100,47142.39220250,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '839.87094100', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
48027.88654085,0.00000000,48027.88654085,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48018.28159117,840.43309735,47177.84849382,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '840.43309735', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
47812.23925788,0.00000000,47812.23925788,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
47802.67714588,836.68480000,46965.99234588,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '836.68480000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
47322.24003919,0.00000000,47322.24003919,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
47312.77543857,828.15255425,46484.62288432,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '828.15255425', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
47168.45845049,0.00000000,47168.45845049,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
47159.02391993,825.52142400,46333.50249593,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '825.52142400', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
49355.88385429,0.00000000,49355.88385429,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
49346.01209673,863.77878650,48482.23331023,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '863.77878650', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
49612.01452472,0.00000000,49612.01452472,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
49602.09229914,868.19473790,48733.89756124,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '868.19473790', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
49326.78738912,0.00000000,49326.78738912,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
49316.92183032,863.23639500,48453.68543532,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '863.23639500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
48542.40095604,0.00000000,48542.40095604,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48532.69240916,849.49785200,47683.19455716,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '849.49785200', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
48331.92691564,0.00000000,48331.92691564,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48322.26118348,845.75156400,47476.50961948,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '845.75156400', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
48145.43514220,0.00000000,48145.43514220,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
48135.80566133,842.57957630,47293.22608503,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '842.57957630', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
52365.71844931,0.00000000,52365.71844931,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
52355.24519216,916.41000045,51438.83519171,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '916.41000045', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
52222.36769289,0.00000000,52222.36769289,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
52211.92262962,913.94303595,51297.97959367,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '913.94303595', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
52009.37760708,0.00000000,52009.37760708,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
51998.97545989,910.18787895,51088.78758094,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '910.18787895', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
52077.25453602,0.00000000,52077.25453602,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
52066.83914682,911.34655500,51155.49259182,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '911.34655500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
51714.43801802,0.00000000,51714.43801802,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
51704.09540621,904.97853320,50799.11687301,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '904.97853320', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
51535.69211541,0.00000000,51535.69211541,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
51525.38545838,901.83249030,50623.55296808,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '901.83249030', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
51276.38010004,0.00000000,51276.38010004,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
51266.12481734,897.33723660,50368.78758074,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '897.33723660', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
51342.51377307,0.00000000,51342.51377307,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
51332.24489085,898.52719390,50433.71769695,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '898.52719390', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
50763.52997954,0.00000000,50763.52997954,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
50753.37711234,888.37588000,49865.00123234,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '888.37588000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
50646.88604584,0.00000000,50646.88604584,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
50636.75630567,886.35226470,49750.40404097,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '886.35226470', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
54415.05734191,0.00000000,54415.05734191,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
54404.17410095,952.28358400,53451.89051695,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '952.28358400', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58377.11715335,0.00000000,58377.11715335,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58365.44131810,1021.63558420,57343.80573390,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1021.63558420', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
57915.65831005,0.00000000,57915.65831005,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
57904.07512687,1013.52852790,56890.54659897,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1013.52852790', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58147.45001615,0.00000000,58147.45001615,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58135.82100793,1017.53821890,57118.28278903,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1017.53821890', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
